date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:47:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:37%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/best-implant-dentist-in-india	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/best-implant-dentist-in-india	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:38%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/dental-implant-cost	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/dental-implant-cost	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:39%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/single-tooth-dental-implant-in-india	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/single-tooth-dental-implant-in-india	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:40%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/complete-teeth-replacement	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/complete-teeth-replacement	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:41%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/multiple-teeth-replacement	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/multiple-teeth-replacement	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:42%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/teeth-in-a-day	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/teeth-in-a-day	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:43%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/permenant-fixed-teeth-in-5-days	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/permenant-fixed-teeth-in-5-days	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:44%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/full-mouth-dental-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/full-mouth-dental-implants	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:45	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:46%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/all-on-4-dental-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/all-on-4-dental-implants	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:46	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:47%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/boi-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/boi-implants	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:47	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:48%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/pterygoid-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/pterygoid-implants	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:48	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:49%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/zygoma-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/zygoma-implants	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:49	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:50%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/sinus-lift	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/sinus-lift	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:50	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:51%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/cone-beam-3d-ct-scan	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/cone-beam-3d-ct-scan	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:51%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/bone-grafts	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/bone-grafts	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:52	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:52%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/implantology-frequently-asked-questions	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/implantology-frequently-asked-questions	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:53	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:02:53%20GMT	https://www.fmsdental.com/cone-beam-3d-ct-scan/fms-lifetime-warranty	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/cone-beam-3d-ct-scan/fms-lifetime-warranty	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:54	21208/21208	---M--	200	added ('OK')	image/jpeg	etag:%22ccbfe9c94326e53f%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctmain.jpg?fit=592%2C309&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctmainfd7e.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:54	7090/7090	---M--	200	added ('OK')	image/jpeg	etag:%229649af2874c18731%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbct1.jpg?fit=216%2C144&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbct19d92.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:55	12528/12528	---M--	200	added ('OK')	image/jpeg	etag:%2205370979b340d46b%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbcthuman.jpg?fit=216%2C288&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbcthumane4e3.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:55	10271/10271	---M--	200	added ('OK')	image/jpeg	etag:%223a2e29820078f5e1%22	https://i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctimplant.jpg?fit=216%2C136&ssl=1	C:/My%20Web%20Sites/DentalHome/i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctimplantaae1.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:56	6137/6137	---M--	200	added ('OK')	image/jpeg	etag:%22fe0628dabaa7d8b0%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctindi1.jpg?fit=150%2C100&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctindi18b5c.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:57	7101/7101	---M--	200	added ('OK')	image/jpeg	etag:%2232c55fbaba2e5f99%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind2.jpg?fit=150%2C100&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind28b5c.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:57	18872/18872	---M--	200	added ('OK')	image/jpeg	etag:%22d86de8e3a4fe7b48%22	https://i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind3.jpg?fit=150%2C100&ssl=1	C:/My%20Web%20Sites/DentalHome/i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind38b5c.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:58	6947/6947	---M--	200	added ('OK')	image/jpeg	etag:%223a1f63e3ff691cb6%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind4.jpg?fit=150%2C100&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind48b5c.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:58	4692/4692	---M--	200	added ('OK')	image/jpeg	etag:%22d900e9aa9dede365%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind5-1.jpg?fit=150%2C100&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind5-18b5c.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:58	5403/5403	---M--	200	added ('OK')	image/jpeg	etag:%22ba135b0804460b7b%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind6.jpg?fit=150%2C100&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind68b5c.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:47:59	6426/6426	---M--	200	added ('OK')	image/jpeg	etag:%221276214f4e499744%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind7.jpg?fit=150%2C100&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/cbctind78b5c.jpg	(from https://www.fmsdental.com/cone-beam-3d-ct-scan/)
16:48:01	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:01%20GMT	https://www.fmsdental.com/?p=3245	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/index774d.html	(from https://www.fmsdental.com/bone-grafts/)
16:48:01	2243/2243	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Aug%202020%2011:03:02%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fbone-grafts%2F	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embed9087.json	(from https://www.fmsdental.com/bone-grafts/)
16:48:03	2340/2340	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Aug%202020%2011:03:03%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fbone-grafts%2F&format=xml	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embedd6f0	(from https://www.fmsdental.com/bone-grafts/)
16:48:04	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:05%20GMT	https://www.fmsdental.com/bone-grafts/dental-implants-homepage	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/dental-implants-homepage.371.delayed	(from https://www.fmsdental.com/bone-grafts/)
16:48:05	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:06%20GMT	https://www.fmsdental.com/bone-grafts/why-dental-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/why-dental-implants	(from https://www.fmsdental.com/bone-grafts/)
16:48:06	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:07%20GMT	https://www.fmsdental.com/bone-grafts/best-dental-implant-center-in-india	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/best-dental-implant-center-in-india	(from https://www.fmsdental.com/bone-grafts/)
16:48:07	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:08%20GMT	https://www.fmsdental.com/bone-grafts/best-implant-dentist-in-india	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/best-implant-dentist-in-india	(from https://www.fmsdental.com/bone-grafts/)
16:48:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:09%20GMT	https://www.fmsdental.com/bone-grafts/dental-implant-cost	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/dental-implant-cost	(from https://www.fmsdental.com/bone-grafts/)
16:48:09	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:10%20GMT	https://www.fmsdental.com/bone-grafts/single-tooth-dental-implant-in-india	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/single-tooth-dental-implant-in-india	(from https://www.fmsdental.com/bone-grafts/)
16:48:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:11%20GMT	https://www.fmsdental.com/bone-grafts/complete-teeth-replacement	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/complete-teeth-replacement	(from https://www.fmsdental.com/bone-grafts/)
16:48:11	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:12%20GMT	https://www.fmsdental.com/bone-grafts/multiple-teeth-replacement	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/multiple-teeth-replacement	(from https://www.fmsdental.com/bone-grafts/)
16:48:12	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:13%20GMT	https://www.fmsdental.com/bone-grafts/teeth-in-a-day	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/teeth-in-a-day	(from https://www.fmsdental.com/bone-grafts/)
16:48:13	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:14%20GMT	https://www.fmsdental.com/bone-grafts/permenant-fixed-teeth-in-5-days	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/permenant-fixed-teeth-in-5-days	(from https://www.fmsdental.com/bone-grafts/)
16:48:14	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:15%20GMT	https://www.fmsdental.com/bone-grafts/full-mouth-dental-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/full-mouth-dental-implants	(from https://www.fmsdental.com/bone-grafts/)
16:48:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:16%20GMT	https://www.fmsdental.com/bone-grafts/all-on-4-dental-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/all-on-4-dental-implants	(from https://www.fmsdental.com/bone-grafts/)
16:48:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:17%20GMT	https://www.fmsdental.com/bone-grafts/boi-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/boi-implants	(from https://www.fmsdental.com/bone-grafts/)
16:48:17	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:17%20GMT	https://www.fmsdental.com/bone-grafts/pterygoid-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/pterygoid-implants	(from https://www.fmsdental.com/bone-grafts/)
16:48:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:18%20GMT	https://www.fmsdental.com/bone-grafts/zygoma-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/zygoma-implants	(from https://www.fmsdental.com/bone-grafts/)
16:48:19	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:19%20GMT	https://www.fmsdental.com/bone-grafts/sinus-lift	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/sinus-lift	(from https://www.fmsdental.com/bone-grafts/)
16:48:19	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:20%20GMT	https://www.fmsdental.com/bone-grafts/cone-beam-3d-ct-scan	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/cone-beam-3d-ct-scan	(from https://www.fmsdental.com/bone-grafts/)
16:48:21	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:21%20GMT	https://www.fmsdental.com/bone-grafts/bone-grafts	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/bone-grafts	(from https://www.fmsdental.com/bone-grafts/)
16:48:22	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:23%20GMT	https://www.fmsdental.com/bone-grafts/implantology-frequently-asked-questions	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/implantology-frequently-asked-questions.383.delayed	(from https://www.fmsdental.com/bone-grafts/)
16:48:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:24%20GMT	https://www.fmsdental.com/bone-grafts/fms-lifetime-warranty	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bone-grafts/fms-lifetime-warranty	(from https://www.fmsdental.com/bone-grafts/)
16:48:24	5394/5394	---M--	200	added ('OK')	image/jpeg	etag:%2265d733e597a66985%22	https://i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegrafts_img.jpg?fit=120%2C183&ssl=1	C:/My%20Web%20Sites/DentalHome/i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegrafts_imgdf52.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:25	8827/8827	---M--	200	added ('OK')	image/jpeg	etag:%227176c9cb8e86c131%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegrafts_img2.jpg?fit=173%2C183&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegrafts_img20e74.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:26	2657/2657	---M--	200	added ('OK')	image/jpeg	etag:%227f800dcdb2d7d9a2%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_inter01.jpg?fit=120%2C88&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_inter01118f.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:26	2618/2618	---M--	200	added ('OK')	image/jpeg	etag:%22bf8fc686667f2a48%22	https://i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_inter02.jpg?fit=120%2C88&ssl=1	C:/My%20Web%20Sites/DentalHome/i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_inter02118f.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:27	2548/2548	---M--	200	added ('OK')	image/jpeg	etag:%226805a14de50bc6bf%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_inter03.jpg?fit=120%2C88&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_inter03118f.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:27	2286/2286	---M--	200	added ('OK')	image/jpeg	etag:%22368ddfccf1f95995%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_inter04.jpg?fit=120%2C88&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_inter04118f.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:28	3151/3151	---M--	200	added ('OK')	image/jpeg	etag:%226ef891a67142fcb2%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_post01.jpg?fit=167%2C123&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_post011c19.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:28	2991/2991	---M--	200	added ('OK')	image/jpeg	etag:%22d5ceadf0475e89f6%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_post02.jpg?fit=167%2C123&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_post021c19.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:29	3314/3314	---M--	200	added ('OK')	image/jpeg	etag:%2217dfd5743b2b9aa5%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_post03.jpg?fit=167%2C123&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_post031c19.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:29	3827/3827	---M--	200	added ('OK')	image/jpeg	etag:%226f920e27251de0be%22	https://i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_post04.jpg?fit=167%2C123&ssl=1	C:/My%20Web%20Sites/DentalHome/i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bonegraft_post041c19.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:30	25092/25092	---M--	200	added ('OK')	image/jpeg	etag:%22c853c8a2a4373dfe%22	https://i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bone-graft1.jpg?fit=600%2C450&ssl=1	C:/My%20Web%20Sites/DentalHome/i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bone-graft18672.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:32	38369/38369	---M--	200	added ('OK')	image/jpeg	etag:%221ba1e412f061bb68%22	https://i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bone-graft2.jpg?fit=650%2C487&ssl=1	C:/My%20Web%20Sites/DentalHome/i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bone-graft27ea3.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:33	41857/41857	---M--	200	added ('OK')	image/jpeg	etag:%225444c14c4701c161%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bone-graft3.jpg?fit=650%2C487&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bone-graft37ea3.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:34	41381/41381	---M--	200	added ('OK')	image/jpeg	etag:%22c5aeae875548f323%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bone-graft4.jpg?fit=650%2C487&ssl=1	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/bone-graft47ea3.jpg	(from https://www.fmsdental.com/bone-grafts/)
16:48:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:37%20GMT	https://www.fmsdental.com/?p=3177	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/index8d0a.html	(from https://www.fmsdental.com/implantology-frequently-asked-questions/)
16:48:36	2389/2389	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Aug%202020%2011:03:37%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fimplantology-frequently-asked-questions%2F	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embed83e8.json	(from https://www.fmsdental.com/implantology-frequently-asked-questions/)
16:48:37	2489/2489	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Aug%202020%2011:03:38%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fimplantology-frequently-asked-questions%2F&format=xml	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embed3b37	(from https://www.fmsdental.com/implantology-frequently-asked-questions/)
16:48:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:40%20GMT	https://www.fmsdental.com/implantology-frequently-asked-questions/dental-implants-homepage	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/implantology-frequently-asked-questions/dental-implants-homepage.395.delayed	(from https://www.fmsdental.com/implantology-frequently-asked-questions/)
16:48:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:41%20GMT	https://www.fmsdental.com/implantology-frequently-asked-questions/why-dental-implants	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/implantology-frequently-asked-questions/why-dental-implants	(from https://www.fmsdental.com/implantology-frequently-asked-questions/)
16:48:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:41%20GMT	https://www.fmsdental.com/implantology-frequently-asked-questions/best-implant-dentist-in-india	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/implantology-frequently-asked-questions/best-implant-dentist-in-india	(from https://www.fmsdental.com/implantology-frequently-asked-questions/)
16:48:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:42%20GMT	https://www.fmsdental.com/implantology-frequently-asked-questions/best-dental-implant-center-in-india	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/implantology-frequently-asked-questions/best-dental-implant-center-in-india	(from https://www.fmsdental.com/implantology-frequently-asked-questions/)
16:48:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:03:44%20GMT	https://www.fmsdental.com/implantology-frequently-asked-questions/dental-implant-cost	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/implantology-frequently-asked-questions/dental-implant-cost	(from https://www.fmsdental.com/implantology-frequently-asked-questions/)
